SampleID,ID,Sex,ngen,Cage_ID,Dam_ID,folChol,liverTC,lesionArea,folGLC,folTG,shannon,faith_pd,observed_otus,UWU_PC1,UWU_PC2,UWU_PC3,WU_PC1,WU_PC2,WU_PC3,Bray_PC1,Bray_PC2,Bray_PC3,g_Bifidobacterium,g_Coriobacteriaceae UCG-002,g_Enterorhabdus,g_Alistipes,g_Staphylococcus,g_Lactobacillus,g_Lactococcus,g_Clostridium sensu stricto 1,g_Clostridium sensu stricto 13,g_[Eubacterium] brachy group,g_[Eubacterium] nodatum group,g_A2,g_Acetatifactor,g_Blautia,g_GCA-900066575,g_Lachnoclostridium,g_Lachnospiraceae FCS020 group,g_Lachnospiraceae NK4A136 group,g_Lachnospiraceae UCG-004,g_Lachnospiraceae UCG-006,g_Marvinbryantia,g_Roseburia,g_Tyzzerella,g_Romboutsia,g_Terrisporobacter,g_Anaerotruncus,g_GCA-900066225,g_Intestinimonas,g_Oscillibacter,g_Ruminiclostridium,g_Ruminiclostridium 5,g_Ruminiclostridium 9,g_Ruminococcaceae NK4A214 group,g_Ruminococcaceae UCG-010,g_UBA1819,g_Dubosiella,g_Erysipelatoclostridium,g_Faecalibaculum,g_Escherichia-Shigella,g_Akkermansia
1356,1356,Male,Wave 2,197531,870,764.7,11.57894737,148115,306.6,768,4.541366163,5.24809708,81,0.168268495,0.036088379,-0.111454902,0.005975522,-0.016473394,0.022409119,-0.12203111,-0.380100916,0.100538056,25,1,37,4,1,1,320,9,156,1,31,1,1,423,92,56,1,25,1,12,1,6,40,1,190,9,1,31,16,1,18,72,1,1,710,1,609,821,46,860
1358,1358,Female,Wave 2,198440,877,729.9,15.97414589,9448,265.2,684,3.795032124,5.339948343,61,0.030914094,0.063228853,-0.102200949,-0.003271465,-0.007934567,0.002597092,-0.319626393,-0.232230792,0.045533225,1,410,9,7,1,53,172,1,304,6,1,1,1,259,1,60,1,1,1,3,1,1,1,1,82,8,1,1,16,4,6,18,1,1,1,1,329,1896,96,1205
1360,1360,Female,Wave 2,198440,877,940.95,14.75748194,28608,321.75,550.5,4.385988398,5.289052159,77,-0.088616374,0.084707362,-0.089771195,0.040439406,0.009884593,0.017293075,0.306912339,-0.155187706,-0.074239701,1,1,74,8,1,5,1483,1,1,1,1,729,7,341,331,147,7,53,1,4,1,1,32,1,1,1,1,1,83,52,6,89,1,2,1,1,538,9,211,146
1362,1362,Female,Wave 2,198440,877,1640.4,12.78195489,79417,351.6,1245,3.602523777,4.936563798,60,-0.000919836,-0.100747671,2.68E-05,-0.047134239,0.004667471,-0.020530071,-0.238253693,0.086163024,-0.002921898,1,295,6,1,1,165,448,1,140,1,8,246,1,495,48,53,1,35,1,1,1,1,35,1,1,1,3,19,41,59,3,52,1,2,1,1,198,2717,20,221
1365,1365,Male,Wave 2,198441,877,892.8,8.881578947,26767,421.5,1101,4.494077975,4.877775049,66,-0.102811505,-0.108064805,-0.029718685,0.004928152,0.009279217,0.017839116,0.041882226,-0.047609176,0.094154702,1,1,23,10,1,1,788,1,28,1,5,382,1,594,42,106,1,136,1,18,1,8,1,1,1,1,5,80,94,80,23,84,1,4,1,207,366,1306,1,175
1367,1367,Female,Wave 2,198445,879,1287,15.31100478,8640,205.5,1857,4.29187393,5.214965886,62,0.191703554,0.029918563,0.00612569,-0.033443754,-0.047705763,0.028945759,-0.225108535,-0.296176398,0.105809507,11,85,15,5,1,41,117,631,285,1,1,1,1,207,1,27,1,1,1,1,1,1,1,1,464,22,1,1,1,1,20,83,1,1,57,312,1115,1138,264,4
1368,1368,Female,Wave 2,198445,879,996.9,17.08369284,6033,211.8,684,4.236022666,4.764867763,56,0.30225803,-0.014023997,-0.006181334,-0.077104454,-0.035436305,-0.028507246,-0.31339628,-0.157211917,0.073474444,7,129,13,1,1,270,95,524,276,1,1,109,1,96,30,55,1,20,1,1,1,1,10,196,285,1,1,16,23,1,8,10,1,1,178,144,582,1989,172,130
1370,1370,Female,Wave 2,198445,879,1179.9,11.10397946,36830,254.1,1383,3.754028822,3.935625357,39,0.347467808,0.028753688,-0.083412064,-0.071552802,-0.068710459,0.002410125,-0.288033736,-0.28663843,0.08463243,17,79,1,1,1,6,260,935,239,1,1,1,1,130,1,1,1,1,1,1,1,1,1,1,503,6,1,1,1,1,1,1,1,1,23,567,935,1432,316,1
1374,1374,Male,Wave 2,198446,879,1154.4,15.41882876,11261,225.9,2325,4.580036843,4.883108372,70,0.231135446,0.173566464,-0.079600284,0.00290389,-0.017041554,0.015379519,-0.142790267,-0.284330499,0.16206847,18,1,17,1,2,13,144,591,72,7,1,1,1,1,52,74,1,26,1,6,98,1,19,348,1,1,1,1,41,14,1,36,14,1,1,693,741,761,238,1
1379,1379,Female,Wave 2,198449,881,1872.6,21.51702786,33184,279.6,1038,5.128325312,5.828244156,114,-0.220556928,-0.005719378,0.050221869,0.015904995,0.027742638,0.026783857,0.33743464,0.002416645,-0.134258843,82,1,73,60,5,60,1253,1,1,1,5,128,83,919,76,174,16,242,1,17,3,345,57,106,1,5,1,16,150,94,25,145,1,10,1,1,20,41,2,1
1380,1380,Female,Wave 2,198449,881,1181.4,19.32849365,252352,287.4,606,5.028539499,5.337085856,103,-0.191564077,-0.161888859,0.008719637,-0.022275388,0.018725533,0.007174504,0.3047131,-0.076945376,-0.101978641,67,1,87,39,1,21,1399,1,1,1,18,300,1,208,92,239,9,318,1,38,5,315,41,689,1,1,2,30,98,53,20,113,1,1,1,1,433,11,18,1
1384,1384,Male,Wave 2,198450,881,539.7,15.2173913,6654,264.9,783,3.442326838,4.787767712,61,0.269157008,0.006555511,-0.004046593,-0.023679405,-0.013920092,-0.008688019,-0.397421095,0.037759725,-0.018978417,105,411,6,1,1,12,146,142,72,1,5,77,1,1,71,20,1,20,1,1,1,1,11,1,145,1,1,1,1,1,1,10,1,1,65,588,207,3051,77,1
1386,1386,Male,Wave 2,198450,881,484.8,9.210526316,33608,296.7,810,3.4034002,3.800598422,37,0.300755103,-0.11463077,-0.096687876,-0.014776823,-0.009382722,-0.006119333,-0.418377325,0.024695122,-0.020798704,239,418,10,1,1,78,119,394,61,1,1,36,1,1,17,1,1,1,1,1,1,1,1,1,144,1,1,1,1,1,5,1,1,1,16,600,150,2807,69,1
1388,1388,Female,Wave 2,198438,876,768.3,11.98380567,5841,230.1,915,3.793663166,4.166559404,48,0.131960323,-0.022604516,0.052378875,-0.013834318,-0.010393541,-0.005097931,-0.358906513,-0.220404441,0.068443716,129,436,7,1,1,75,130,1,239,1,1,1,1,1,11,1,1,14,1,1,25,1,10,1,22,1,1,7,7,3,1,9,1,1,1,544,503,1954,138,812
1389,1389,Female,Wave 2,198438,876,725.4,11.22807018,14713,205.5,741,3.217310714,4.31297207,46,0.20672423,-0.118231281,0.056782515,-0.033144455,-0.008269476,-0.018839962,-0.458647013,-0.020919525,-0.055690466,134,374,3,1,1,17,85,38,209,1,1,1,1,1,1,7,1,5,1,1,1,1,4,1,151,1,1,1,1,1,2,1,1,1,1,725,77,2954,101,485
1392,1392,Male,Wave 2,198439,876,190.8,10.62030075,16913,298.5,222,2.874060368,3.097297926,31,0.299594045,-0.167903814,0.12452744,-0.039252516,-0.008207693,-0.025625986,-0.452386224,0.08242189,-0.066878495,215,365,1,1,1,301,191,50,67,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,113,1,1,1,1,1,1,1,1,1,1,1082,58,3100,105,1
1394,1394,Male,Wave 2,198439,876,279.9,7.105263158,1,203.1,345,3.502511541,4.128084151,50,0.072967609,-0.263034944,-0.053844355,-0.030025072,-0.003957455,-0.017483784,-0.307266021,0.088299987,0.011452488,96,419,11,1,1,188,327,1,1,1,1,137,1,3,138,93,7,68,1,1,1,1,1,1,1,1,1,1,22,1,16,66,1,1,1,1058,105,2559,15,1
1395,1395,Female,Wave 2,198442,878,951,22.10526316,11242,333,402,4.420063945,4.311311158,79,-0.161842647,-0.140113517,0.042279174,-0.001811093,0.015088028,0.015343758,0.154095596,-0.032481011,-0.04689978,1,1,132,44,1,1,1229,1,1,1,1,485,65,581,51,51,1,176,1,23,8,7,1,1,1,1,1,35,67,18,23,49,1,1,1,1,429,1116,24,1
1398,1398,Male,Wave 2,198443,878,1365,18.96929825,9139,333,879,3.951070049,5.183048309,80,-0.136267693,0.071772936,-0.055825189,0.100180161,-0.00127962,-0.028220152,0.066527867,-0.004111622,-0.168419364,1,1,128,4,1,11,1615,1,1,4,1,235,41,181,30,37,1,73,1,9,1,8,1,1,1,1,1,1,37,18,24,47,1,10,1,1,21,1488,11,1
1400,1400,Female,Wave 2,198447,880,1408.2,19.67213115,84463,294.9,924,4.838093594,5.730642984,97,-0.05543389,-0.005914136,0.204824462,-0.060783801,-0.026436005,0.00606389,0.063306359,0.067250018,0.111380173,70,42,14,52,1,216,559,342,1,9,1,495,39,557,43,104,3,165,1,9,1,41,28,206,1,1,1,1,51,62,18,64,1,1,1,611,121,1141,4,1
1401,1401,Female,Wave 2,198447,880,1084.5,21.13617377,37462,235.2,561,5.088379234,5.25163236,109,-0.130927591,0.0393161,0.230976596,-0.041249552,0.040611851,0.00062206,0.347548464,-0.021056504,-0.004397333,1,1,62,563,1,1,808,6,1,18,1,544,42,736,100,139,14,337,1,20,1,61,45,29,1,1,1,1,48,140,18,190,1,1,1,1,284,6,1,1
1404,1404,Male,Wave 2,198448,880,441.9,10.40100251,31972,306,195,4.817307394,3.993393211,75,-0.178551598,-0.122252356,0.001843812,-0.048004239,0.036010225,0.004047962,0.404129604,0.062760143,-0.049881378,1,1,29,69,1,19,1012,1,1,1,1,964,55,769,161,131,25,322,1,11,1,1,44,1,1,1,1,1,325,73,28,240,1,1,1,1,43,1,1,1
1406,1406,Male,Wave 2,198448,880,596.85,7.404103479,6572,273.75,370.5,4.565077469,4.641786436,89,-0.168062022,-0.06016054,-0.006069565,0.008487944,0.02633757,0.030593986,0.355794437,0.039358606,0.055584156,1,1,48,58,1,7,948,1,1,22,1,1126,13,783,80,145,5,115,1,9,1,1,67,1,1,1,1,58,169,165,42,157,1,1,1,1,15,6,1,1
1408,1408,Female,Wave 2,198453,882,1036.5,18.89952153,75939,235.2,333,4.48718137,4.192852373,67,-0.004370391,-0.048017871,0.214119443,0.063147722,-0.075446645,0.06873064,0.347482491,-0.035560701,-0.120405202,1,1,89,226,6,15,1330,828,1,1,1,598,1,403,92,129,14,71,1,1,1,43,1,1,1,1,1,1,79,116,19,120,1,12,1,1,298,1,41,1
1411,1411,Female,Wave 2,198453,882,1608.3,30.35714286,103657,243.3,681,4.830075531,5.323728852,94,-0.072365332,0.043180194,0.203951781,0.017667953,0.011956739,0.025064028,0.325535391,-0.04530601,0.009529997,1,1,89,104,4,1,1101,50,1,1,1,941,1,726,319,167,1,48,1,1,1,37,1,1,1,1,4,41,119,145,22,86,1,8,1,29,438,95,20,1
1417,1417,Female,Wave 2,198454,884,1023.3,16.94915254,90111,312.3,1065,3.627550203,5.240846105,80,-0.154864682,-0.035395569,0.010250624,-0.030308937,0.00652251,-0.0070338,-0.182784066,0.19767778,-0.009785244,1,109,23,43,1,1,313,1,1,1,1,347,12,404,52,118,1,85,1,8,1,1,1,1,3,1,1,10,77,66,1,36,1,1,1,245,51,3062,22,1
1419,1419,Male,Wave 2,198455,884,440.1,13.0952381,6551,224.4,672,4.048883298,5.962907107,92,-0.068167704,0.169313173,-0.168046093,-0.032901539,-3.65E-05,-0.011975629,-0.211569338,0.00714791,0.092471601,1,1,26,4,1,46,378,1,9,11,4,244,1,36,191,201,1,51,8,8,5,1,24,1,1,1,1,43,34,28,18,35,1,1,54,822,441,2341,13,1
1421,1421,Male,Wave 2,198455,884,780.6,7.777777778,6210,237.9,1221,3.150823774,4.087190911,51,0.059499148,0.022438665,-0.246091351,-0.025584761,-0.001686593,-0.011323229,-0.252898442,0.123312044,-0.011408732,8,1,1,11,1,1,440,1,1,5,1,263,1,41,80,83,1,65,1,5,1,1,9,1,22,1,7,30,14,26,7,1,1,1,4,1223,74,2879,20,1
1427,1427,Male,Wave 2,199062,886,447.3,15.78947368,1,293.7,462,5.256786921,5.916042134,88,0.032490389,0.239725997,-0.009372322,0.018233703,0.000961341,0.027807401,0.231304298,-0.12918759,0.143807014,1,1,39,5,10,21,560,19,1,13,75,857,1,328,129,330,8,206,1,17,1,1,1,1,8,7,1,29,150,115,46,116,1,7,112,1,672,74,63,7
1428,1428,Male,Wave 2,199062,886,609,12.03703704,1,266.1,474,5.407808101,5.226372149,101,-0.093037478,0.25943067,0.09237578,0.054088067,-0.06412401,0.071292031,0.308581197,-0.015052363,0.145137614,1,1,46,10,1,3,432,514,1,13,1,617,1,652,213,154,7,197,1,5,1,1,1,92,1,9,1,32,154,114,16,102,1,5,1,1,347,1,1,1
1430,1430,Female,Wave 2,199067,887,2178.9,21.22641509,336717,307.5,372,4.265682004,5.515068677,95,-0.139041099,-0.125737806,0.020209706,-0.023957219,0.028901427,0.01162686,0.379143304,-0.010709836,-0.225581791,1,1,73,120,2,1,2033,1,1,1,9,804,43,303,118,262,2,330,5,15,1,88,13,3,1,16,5,1,76,58,9,77,8,4,1,1,161,9,1,42
1434,1434,Male,Wave 2,199068,887,1126.2,13.23529412,115129,264.3,534,5.029671192,5.606250239,101,-0.210887616,0.057243942,-0.040231756,-0.016020888,0.027323466,0.016995561,0.395708123,0.036838645,-0.093561754,1,1,65,69,1,13,1276,1,1,4,3,1021,140,235,280,364,30,323,23,39,1,19,49,1,1,5,5,1,110,114,21,65,11,4,1,1,96,33,2,1
1437,1437,Male,Wave 2,199068,887,2081.7,23.86363636,62946,252.3,1263,5.079880344,4.848386627,84,-0.165097441,-0.098047042,-0.073929052,0.032777343,0.032207437,0.028204772,0.422725833,0.065160008,-0.075563287,1,1,36,157,5,16,1021,1,1,1,1,674,176,541,151,192,41,420,14,18,1,66,53,1,1,7,1,1,215,68,23,138,1,1,1,1,15,13,1,1
1440,1440,Female,Wave 2,199072,889,1077.9,18.96551724,141233,284.4,609,5.287623943,5.508264283,118,-0.120039534,0.139492331,0.16413012,0.024873394,-0.025312039,0.049061092,0.250733995,0.023234391,-0.008134634,37,1,53,19,4,90,1055,325,1,1,1,496,6,453,70,156,1,135,1,15,6,6,36,1,1,1,1,7,78,122,43,141,1,2,1,1,130,596,1,1
1447,1447,Female,Wave 2,199080,891,1867.2,14.47368421,136974,222.9,1404,4.278090008,5.048369414,78,-0.08822921,-0.008902996,-0.165296831,-0.004301589,0.007479253,0.013268724,-0.05103603,0.073631917,0.128775888,1,48,26,9,1,3,403,1,1,5,1,666,30,218,1,89,1,208,1,28,1,1,24,194,1,5,7,1,121,40,26,87,1,1,3,1,379,2033,8,1
1450,1450,Male,Wave 2,199081,891,1443.3,11.02941176,103955,282.3,1290,4.772517528,4.956132635,78,-0.007538644,-0.075747421,0.191212732,0.03219884,0.018012754,0.022245975,0.340753365,-0.034599935,-0.056188798,1,1,52,44,5,5,1261,11,1,1,1,538,134,717,99,162,1,103,11,32,1,1,57,1,1,1,1,1,203,134,42,172,1,8,1,1,256,149,16,1
1451,1451,Male,Wave 2,199081,891,1013.7,12.28070175,49062,314.7,660,4.608781937,4.285532913,70,-0.137522712,-0.172405497,-0.038279758,0.085639179,0.011229526,-0.012970555,0.272192425,-0.101854505,0.121264154,1,1,42,223,1,1,54,1,1,1,1,397,104,575,34,110,6,65,1,11,1,1,1,1,1,17,12,1,194,137,22,115,1,4,1,1,1344,14,1,1
1455,1455,Male,Wave 2,199083,893,1064.4,12.96296296,25453,314.1,690,4.629679252,6.422433482,114,-0.163939533,0.10084188,-0.008571001,0.119501479,0.011384947,-0.039316757,0.377510766,-0.029588482,-0.201262052,1,1,78,113,6,2,1915,1,1,1,1,453,22,195,45,144,9,131,1,3,3,8,31,1,1,12,1,1,86,79,13,57,14,5,1,1,79,6,5,58
1456,1456,Male,Wave 2,199083,893,490.2,15.74074074,57627,384.9,333,5.080890331,5.917656766,99,-0.22180603,0.172506289,-0.007209649,0.124809944,0.009642365,-0.041046586,0.327686935,-0.145123999,-0.067444706,1,1,33,203,17,7,965,1,1,11,1,313,48,362,148,119,1,58,1,3,1,5,51,1,1,1,9,27,164,86,6,33,42,7,1,1,392,16,2,303
1457,1457,Male,Wave 2,199084,894,447.9,17.0212766,25131,322.5,357,3.858850694,4.858451342,53,0.211972523,0.123366151,-0.035958616,-0.042766821,-0.012897683,-0.015843588,-0.351961292,-0.164025798,0.046596428,1,1,19,47,1,1,188,54,293,3,1,15,1,5,163,16,1,15,1,1,1,1,8,246,295,1,1,8,17,6,6,13,1,1,1,463,469,2269,231,379
1462,1462,Female,Wave 2,199085,895,575.4,21.93877551,15135,218.4,162,4.505285679,4.984988939,89,-0.155043847,-0.053390807,0.042032566,0.125203665,0.016290526,-0.034720279,0.38123303,-0.019713494,-0.144664491,1,1,135,129,4,82,1390,1,1,1,1,710,20,584,37,88,3,105,1,7,5,15,34,30,1,5,16,1,60,69,6,42,1,9,1,1,204,8,1,1
1464,1464,Female,Wave 2,199085,895,953.7,20.96774194,8975,365.4,243,4.73886329,5.423350556,89,-0.066874754,-0.028494556,0.190826959,-0.031854524,0.007708115,0.017114827,0.346293302,-0.014422635,-0.061722018,1,1,68,64,8,39,1021,108,1,1,1,660,85,957,53,152,32,280,13,23,1,23,1,614,1,1,20,1,84,141,10,78,1,6,1,1,265,9,6,1
1466,1466,Male,Wave 2,199086,895,1125.6,12.5,23264,289.5,951,5.175297067,5.383260173,109,-0.108078056,0.082912636,0.13382048,0.06541244,0.017574522,0.015289504,0.36740588,0.012657382,-0.009855477,1,1,20,60,9,12,1141,11,1,5,1,766,74,479,102,133,2,294,17,42,1,1,12,274,1,1,6,56,118,99,31,133,1,8,1,1,130,20,1,1
1474,1474,Female,Wave 2,199082,892,1416.6,19.44444444,94455,259.5,1083,4.182455864,5.144626972,79,-0.107357851,0.11328852,-0.08148369,-0.024541907,0.002868949,-0.008936295,-0.073929186,-0.054139049,0.042502722,77,1,20,17,3,44,759,1,5,3,1,400,33,79,213,101,3,31,1,1,2,8,34,1,1,1,1,28,35,54,14,47,5,1,1,985,577,1643,28,1
1475,1475,Female,Wave 2,199082,892,1290,11.93181818,58057,231.9,711,4.157779198,4.204455841,53,0.135271063,0.029859622,0.094025106,0.017905506,-0.020020334,0.016074033,-0.161851524,-0.059851886,0.133120008,46,1,27,14,1,111,371,127,9,1,1,290,8,32,53,98,1,59,1,12,1,1,30,84,1,1,1,1,101,10,30,43,1,1,1,473,582,2024,64,1
1476,1476,Female,Wave 2,199082,892,638.4,8.73015873,20718,235.8,393,3.710826723,5.63987595,87,0.069054623,0.05151495,0.142299145,-0.03282049,-0.00541096,-0.014667154,-0.280890418,0.01078826,0.072298473,41,1,22,12,1,94,261,22,18,1,1,231,2,9,171,60,3,33,1,6,1,1,13,1,16,1,1,9,38,29,13,18,2,2,1,1125,457,2541,56,1
1483,1483,Female,Wave 2,199800,896,800.7,12.5,64592,309.3,405,5.202670775,4.661688828,87,-0.133033282,-0.082944816,-0.032472866,-0.022805179,0.02475243,0.013243064,0.253802603,0.081241941,0.129708158,1,4,62,214,3,442,469,1,1,26,1,939,130,257,198,157,1,376,1,30,1,1,1,202,1,1,1,43,119,78,42,144,1,1,1,1,74,406,1,1
1485,1485,Female,Wave 2,199800,896,774.6,19.29824561,218255,238.8,369,4.454651908,4.593966243,61,-0.024108749,-0.121347994,-0.057837372,0.00954583,-0.000896902,0.012913582,-0.042884649,0.038033426,0.059404972,342,254,40,1,1,238,657,1,23,9,1,479,7,31,126,71,1,159,1,7,1,1,1,1,1,1,1,1,115,51,11,152,1,1,1,1,191,1617,12,1
1486,1486,Male,Wave 2,199801,896,405.9,9.545454545,13635,245.7,345,4.51546341,5.330315548,89,0.064602566,0.100770422,0.053274768,0.015486864,-8.19E-05,0.018006849,0.027651593,-0.163641252,-0.085531509,40,148,55,6,3,19,1338,2,102,1,1,87,12,14,574,102,3,151,1,24,219,1,1,11,65,1,1,51,72,15,51,131,1,1,1,1,284,984,3,1
1488,1488,Male,Wave 2,199801,896,517.2,7.75862069,42883,289.5,453,3.953677239,5.561557032,76,0.075808185,0.208199534,0.022320601,0.026842135,-0.023648992,0.011807045,-0.153713584,-0.237634097,-0.004464159,57,369,35,6,1,16,829,111,141,7,1,12,1,3,12,23,1,22,1,4,169,1,1,1,240,1,1,10,17,1,3,35,1,1,1,1,1120,1487,1,1
1492,1492,Female,Wave 2,199802,897,972.3,17.75362319,15179,240.3,567,5.317231885,3.776826578,76,-0.213345979,-0.153521708,0.048163632,-0.00124696,0.041226919,0.015665687,0.30871409,-0.034873902,-0.094252587,1,1,32,557,1,1,570,1,1,1,1,144,85,321,160,368,7,327,1,1,51,261,1,1,1,1,1,1,220,156,52,272,1,1,1,1,1,1,1,1
1495,1495,Female,Wave 2,199802,897,944.1,17.9245283,42567,300,897,5.449998142,4.549479137,103,-0.253556357,-0.112278451,0.056379567,-0.065435976,0.04494508,-0.00904756,0.291141961,-0.003750791,-0.036067451,1,1,157,576,1,1,288,1,1,1,1,249,417,188,171,297,7,783,1,47,33,349,1,1,1,8,1,23,217,195,74,251,1,1,1,1,1,4,14,1
1496,1496,Female,Wave 2,199802,897,719.7,12.94117647,95705,318,435,5.349013303,5.549370504,103,-0.2131906,-0.002755735,0.062434301,0.132588658,0.018600175,-0.040415972,0.33553504,-0.057641474,-0.1099913,1,1,90,556,1,1,710,1,1,2,1,143,147,234,97,239,3,333,1,8,34,254,1,1,1,1,1,21,157,65,46,90,1,1,1,1,1,6,8,1
1497,1497,Male,Wave 2,199803,897,395.1,8.035714286,1,341.4,171,2.728936347,4.397786729,67,-0.174112794,0.016087971,0.014993063,0.006563695,-0.002777245,0.00931147,-0.259384139,0.175812605,-0.053051863,1,1,25,5,1,1,327,1,1,3,1,188,8,15,27,75,4,189,1,1,1,58,20,1,1,1,1,15,28,23,9,30,1,1,1,1,56,3767,45,1
1500,1500,Female,Wave 2,199804,898,805.2,13.02083333,196901,282,780,4.581574798,4.726374495,81,-0.196068592,0.034731269,0.057549124,0.124712927,0.000145322,-0.041881531,0.332413375,-0.045533716,-0.165288449,29,1,66,139,1,10,1658,1,1,1,1,364,33,118,103,59,1,54,6,1,1,137,15,1,1,1,1,26,43,11,10,35,1,1,1,1,209,21,3,1
1502,1502,Female,Wave 2,199804,898,1444.5,16.66666667,119529,295.2,693,5.347028039,5.591264823,103,-0.211088259,-0.000812399,0.051824125,0.121184601,0.009474747,-0.029007077,0.350719548,0.004281503,-0.09390128,1,1,53,354,1,210,907,1,1,1,1,218,74,417,101,110,8,314,5,20,1,194,29,1,1,1,5,22,64,75,6,60,1,9,1,1,58,23,1,2
1505,1505,Male,Wave 2,199805,898,940.8,11.32075472,144750,298.5,1005,4.712840133,5.00696124,88,-0.215425885,-0.027171402,0.068071179,0.03522857,0.025910447,0.021685204,0.374773558,-0.034096437,-0.253567365,1,1,75,213,18,1,1915,1,1,1,1,295,95,171,36,291,61,343,19,26,1,297,62,1,1,1,5,1,50,64,42,114,1,1,1,1,1,8,1,1
1507,1507,Male,Wave 2,199805,898,711.6,8.474576271,47313,305.1,777,5.600683862,5.393629796,114,-0.187394704,0.112996819,-0.059553762,0.0902942,0.010032638,-0.002078102,0.333418115,0.01686532,0.069689822,1,1,33,169,6,9,543,1,1,5,1,595,112,78,109,256,9,270,23,21,1,479,90,1,1,1,9,1,154,157,30,235,25,1,3,1,1,1,6,1
1509,1509,Female,Wave 2,199807,900,649.8,14.39393939,101953,232.2,186,2.934859416,3.296490845,32,0.284413141,-0.137683703,0.035909676,-0.052177085,-0.005667263,-0.023170625,-0.301534918,-0.083284126,-0.130307866,14,1,29,1,1,1,585,90,68,1,1,1,1,1,1,16,1,10,1,1,26,37,1,1,49,1,1,3,12,1,1,1,1,1,1,1,1,2580,103,849
1523,1523,Female,Wave 2,199808,904,935.7,13.98305085,82944,209.4,201,4.528172318,4.278622463,75,-0.077731199,-0.124229161,-0.138596738,0.112745104,0.016249491,-0.021750923,0.40290511,-0.004870462,-0.160967176,1,1,102,274,1,5,1767,1,1,1,1,368,59,355,82,158,5,47,1,21,1,10,33,1,1,1,7,1,81,123,12,80,1,10,20,1,1,1,1,1
1530,1530,Male,Wave 2,199809,904,272.4,6.578947368,1,320.4,298.5,4.174678085,5.283745753,69,0.059494209,-0.034149649,-0.163475266,0.01288974,-0.008910543,0.005846786,-0.267660665,-0.192336521,0.129226658,1,266,26,4,1,1,202,1,1,2,20,1,1,1,108,81,1,56,6,1,1,1,17,1,30,1,1,9,51,1,17,41,3,1,1,530,709,1902,30,505
1533,1533,Male,Wave 2,199809,904,358.2,5.434782609,12486,344.7,192,3.9881245,4.978450254,70,-0.021788812,-0.035596504,-0.030328667,-0.02889849,-0.001250554,-0.012423912,-0.198686842,0.038837635,0.049670881,5,310,1,1,1,1,400,1,1,3,1,226,23,6,116,61,1,89,1,1,1,1,11,1,1,1,1,42,91,34,27,89,4,1,1,1009,62,2182,8,257
1535,1535,Female,Wave 2,199812,905,1154.1,11.85897436,48320,241.5,417,4.588138592,4.305317217,71,0.002945644,-0.08580361,0.19336028,-0.05894801,-0.007718296,-0.001410587,0.234304803,-0.049163351,-0.120076027,1,1,63,188,1,21,1395,214,1,1,5,447,1,427,115,171,1,110,12,1,1,27,25,637,1,1,1,1,90,111,6,50,1,1,1,1,377,506,21,1
1537,1537,Female,Wave 2,199812,905,1363.2,12.62626263,172949,255.6,1020,5.083435313,4.989989958,80,-0.063917749,-0.105880896,-0.143933086,-0.044992749,0.02151098,0.00369686,0.239839559,0.077075087,0.109167512,1,1,27,1,1,8,574,1,1,1,6,1041,1,409,159,302,5,334,1,19,1,38,93,254,1,1,1,1,216,149,58,202,1,1,6,30,74,501,1,1
1541,1541,Male,Wave 2,199813,905,601.2,6.52249926,10021,443.4,405,2.671169823,4.506021809,51,0.029856849,0.047549703,-0.208147073,-0.028756582,-0.004439246,-0.017923775,-0.379874549,0.15806758,-0.057188636,1,325,22,5,1,4,195,1,1,1,1,132,1,36,25,29,1,23,1,9,1,1,4,1,1,1,1,1,9,8,2,36,1,1,5,767,95,3681,12,1
1542,1542,Male,Wave 2,199813,905,783.9,11.28229069,41015,348,519,3.721999578,4.986656571,61,0.046868015,-0.04453324,-0.257171767,-0.016223306,0.004005446,-0.003320727,-0.072074899,0.031896264,-0.086529961,1,221,13,10,3,16,1243,1,1,1,4,509,1,117,49,74,1,83,8,10,1,1,20,1,1,1,1,8,18,53,13,52,9,1,18,476,178,1978,11,1
1543,1543,Female,Wave 2,199806,899,1401.3,12.30533366,123453,340.2,651,4.999492967,5.335575303,94,-0.209905543,-0.147340114,0.005430771,-0.073956175,0.032587199,-0.016009015,0.342859562,0.062939521,0.031025469,1,1,45,101,1,16,650,1,1,10,1,1671,80,310,400,306,6,80,14,10,1,28,84,1,1,1,1,37,194,193,66,83,1,1,1,1,138,16,43,1
1545,1545,Female,Wave 2,199806,899,1119.6,11.8987766,106851,359.7,231,5.19502244,5.574180718,107,-0.190732319,-0.036329481,0.039212228,0.016601565,0.030416771,0.02735112,0.397432469,0.023381895,-0.185779824,1,1,27,223,1,1,1432,1,1,10,1,483,67,193,174,232,5,79,1,8,1,361,56,1,1,22,11,50,79,184,38,119,34,3,1,1,17,10,11,22
1548,1548,Female,Wave 2,199806,899,1468.5,13.05792972,207214,263.7,432,5.008405046,5.029267136,95,-0.18501655,-0.049507804,0.035385328,0.044395486,0.028447279,0.018290598,0.406616923,0.037562365,-0.095934758,1,1,51,270,1,1,1250,1,1,14,1,851,95,391,129,210,1,62,1,1,1,42,57,1,1,1,1,22,203,194,41,149,7,8,1,1,119,14,1,1
